feature,pearson,pearson p-value,pearson CI95%,spearman,spearman p-value,spearman CI95%,n
F8_delta_spectral_edge_frequency,,,,,,,82.0
F8_delta_spectral_diff,0.21392104432479728,0.05673141080753112,[-0.01  0.41],0.27740699327591156,0.012729238854127196,[0.06 0.47],82.0
F8_theta_relative_power,-0.16490411304663824,0.14380653253989872,[-0.37  0.06],-0.27978283289870554,0.011954564641600943,[-0.47 -0.06],82.0
F8_theta_spectral_entropy,0.06848648384392383,0.5460894554404296,[-0.15  0.28],0.000210158023538554,0.9985238137222778,[-0.22  0.22],82.0
F8_theta_spectral_flatness,0.06836397966992608,0.5468093961169309,[-0.15  0.28],0.0016481212246750605,0.9884237035078922,[-0.22  0.22],82.0
F8_theta_spectral_edge_frequency,,,,,,,82.0
F8_theta_spectral_diff,0.03667537145449726,0.7467100843078732,[-0.18  0.25],0.1963650879287078,0.08085610485009634,[-0.02  0.4 ],82.0
F8_lowalpha_relative_power,-0.09912125532305482,0.3816984423665891,[-0.31  0.12],-0.29992289964584534,0.006873771910858321,[-0.49 -0.09],82.0
F8_lowalpha_spectral_entropy,-0.08601540721558194,0.4480652884477687,[-0.3   0.14],-0.24204019177571395,0.030535451146775448,[-0.44 -0.02],82.0
F8_lowalpha_spectral_flatness,-0.08676998222856781,0.4440781555847326,[-0.3   0.14],-0.24875370014759773,0.026081010573741466,[-0.44 -0.03],82.0
F8_lowalpha_spectral_edge_frequency,,,,,,,82.0
F8_lowalpha_spectral_diff,0.014958670182819583,0.8952247266238322,[-0.21  0.23],0.042922224612955764,0.7054007277886887,[-0.18  0.26],82.0
F8_highalpha_relative_power,0.04413971796470262,0.697443570160847,[-0.18  0.26],-0.13820726222490476,0.22148646940536448,[-0.35  0.08],82.0
F8_highalpha_spectral_entropy,0.03564516892831396,0.7535953960037217,[-0.19  0.25],-0.3003504384156708,0.006790660996848228,[-0.49 -0.09],82.0
F8_highalpha_spectral_flatness,0.035714062114924755,0.7531343447827747,[-0.19  0.25],-0.30724621564680404,0.005567237573434342,[-0.49 -0.09],82.0
F8_highalpha_spectral_edge_frequency,,,,,,,82.0
F8_highalpha_spectral_diff,-0.007661108428727191,0.9462270009040368,[-0.23  0.21],-0.16029800910475592,0.1554950122595072,[-0.37  0.06],82.0
F8_beta_relative_power,-0.034971113434472914,0.758110874041025,[-0.25  0.19],-0.16306903915851592,0.14838142009429572,[-0.37  0.06],82.0
F8_beta_spectral_entropy,-0.031124733998349027,0.7840284735137175,[-0.25  0.19],-0.18977380830558038,0.09178943512251748,[-0.39  0.03],82.0
F8_beta_spectral_flatness,-0.02794701467468653,0.805620570824004,[-0.25  0.19],-0.1861926634913956,0.09820020632781216,[-0.39  0.03],82.0
F8_beta_spectral_edge_frequency,,,,,,,82.0
F8_beta_spectral_diff,-0.0926792027313272,0.413549362440223,[-0.31  0.13],-0.1769699262315683,0.11632726187864681,[-0.38  0.04],82.0
F8_lowgamma_relative_power,0.04978235818252081,0.6610012714213346,[-0.17  0.27],0.23415124478679006,0.036572202196014036,[0.02 0.43],82.0
F8_lowgamma_spectral_entropy,0.15073095093537087,0.18200747949175827,[-0.07  0.36],0.21289423183064515,0.05795838519070238,[-0.01  0.41],82.0
F8_lowgamma_spectral_flatness,0.14678926287910218,0.19383741427477977,[-0.08  0.36],0.21523925953858425,0.055187386398031564,[-0.    0.42],82.0
F8_lowgamma_spectral_edge_frequency,,,,,,,82.0
F8_lowgamma_spectral_diff,0.149710339339548,0.1850189295786238,[-0.07  0.36],0.12140054456695376,0.2833951649126695,[-0.1   0.33],82.0
Fp1_delta_relative_power,-0.10012023039034713,0.37689503846784334,[-0.31  0.12],-0.10195159884116854,0.36818469098748074,[-0.31  0.12],82.0
Fp1_delta_spectral_entropy,0.19542880391526038,0.08234277043414177,[-0.03  0.4 ],0.0872278169839324,0.44166869698557765,[-0.14  0.3 ],82.0
Fp1_delta_spectral_flatness,0.19425253634338643,0.08424120118415898,[-0.03  0.4 ],0.08841843994016378,0.4354372637800674,[-0.13  0.3 ],82.0
Fp1_delta_spectral_edge_frequency,,,,,,,82.0
Fp1_delta_spectral_diff,0.08188020753857662,0.47026600964441356,[-0.14  0.3 ],0.0437238058101101,0.7001582268321445,[-0.18  0.26],82.0
Fp1_theta_relative_power,0.0001914781183539539,0.998655024476818,[-0.22  0.22],-0.09503852662873263,0.40170936647221,[-0.31  0.13],82.0
Fp1_theta_spectral_entropy,0.15590505882683664,0.1672878311637671,[-0.07  0.36],0.0998990794634025,0.37795524233048805,[-0.12  0.31],82.0
Fp1_theta_spectral_flatness,0.1547487143459681,0.1704988226627007,[-0.07  0.36],0.09993107255021003,0.3778017551945484,[-0.12  0.31],82.0
Fp1_theta_spectral_edge_frequency,,,,,,,82.0
Fp1_theta_spectral_diff,0.07253913446920021,0.5225356637045188,[-0.15  0.29],0.1735559691203406,0.12365545083679183,[-0.05  0.38],82.0
Fp1_lowalpha_relative_power,-0.07253418531507981,0.522564112542069,[-0.29  0.15],-0.21511608096371068,0.055330194767995416,[-0.42  0.  ],82.0
Fp1_lowalpha_spectral_entropy,-0.060316951452940484,0.5950829262239844,[-0.28  0.16],-0.1287357354105124,0.25509191830388905,[-0.34  0.09],82.0
Fp1_lowalpha_spectral_flatness,-0.061782026257286606,0.5861533647923007,[-0.28  0.16],-0.13581499438911543,0.22966480969032557,[-0.35  0.09],82.0
Fp1_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fp1_lowalpha_spectral_diff,0.08706144839600967,0.4425433989974814,[-0.14  0.3 ],0.08965484701106972,0.42901918156076957,[-0.13  0.3 ],82.0
Fp1_highalpha_relative_power,0.09118289116618886,0.42116225863405876,[-0.13  0.3 ],-0.04379484734217443,0.6996942718508115,[-0.26  0.18],82.0
Fp1_highalpha_spectral_entropy,0.08284027273567621,0.4650592259320717,[-0.14  0.3 ],-0.015103150395171358,0.8942185486265357,[-0.23  0.21],82.0
Fp1_highalpha_spectral_flatness,0.08251810593067489,0.4668029408827524,[-0.14  0.3 ],-0.02058151448022445,0.8562038631689233,[-0.24  0.2 ],82.0
Fp1_highalpha_spectral_edge_frequency,,,,,,,82.0
Fp1_highalpha_spectral_diff,-0.0535512140237598,0.6370859737320278,[-0.27  0.17],-0.1600270045320823,0.15620411210322627,[-0.37  0.06],82.0
Fp1_beta_relative_power,0.10481105246929005,0.3548327082206737,[-0.12  0.32],0.020683399607160216,0.8554996902273473,[-0.2   0.24],82.0
Fp1_beta_spectral_entropy,0.13235498849890145,0.24186232250797043,[-0.09  0.34],0.06434380011781377,0.5706877590844112,[-0.16  0.28],82.0
Fp1_beta_spectral_flatness,0.13053229472298894,0.24846448008910213,[-0.09  0.34],0.05986960863330917,0.5978215443242594,[-0.16  0.28],82.0
Fp1_beta_spectral_edge_frequency,,,,,,,82.0
Fp1_beta_spectral_diff,-0.021238039415051348,0.8516683231794498,[-0.24  0.2 ],-0.10923866509261793,0.3347585487331809,[-0.32  0.11],82.0
Fp1_lowgamma_relative_power,-0.02918600057357166,0.7971835919802757,[-0.25  0.19],0.14495107720934214,0.19953959825914566,[-0.08  0.35],82.0
Fp1_lowgamma_spectral_entropy,0.23639658252850582,0.03476031876631475,[0.02 0.43],0.23320849436815722,0.0373561361411289,[0.01 0.43],82.0
Fp1_lowgamma_spectral_flatness,0.23204436342994345,0.038343459760822735,[0.01 0.43],0.2291665721460134,0.04087785449924248,[0.01 0.43],82.0
Fp1_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fp1_lowgamma_spectral_diff,0.022160749056914644,0.8453020279275785,[-0.2   0.24],-0.08214654213526677,0.46881842384301264,[-0.3   0.14],82.0
Fp2_delta_relative_power,-0.09359921399703619,0.4089084876010701,[-0.31  0.13],-0.09717933331402141,0.3911406132350168,[-0.31  0.13],82.0
Fp2_delta_spectral_entropy,0.19445609879884201,0.08391020010970308,[-0.03  0.4 ],0.04711652746715589,0.6781264705895429,[-0.17  0.26],82.0
Fp2_delta_spectral_flatness,0.19433691291346675,0.08410387583161082,[-0.03  0.4 ],0.052745816686766124,0.6421666476023179,[-0.17  0.27],82.0
Fp2_delta_spectral_edge_frequency,,,,,,,82.0
Fp2_delta_spectral_diff,0.154850006485071,0.17021575350639184,[-0.07  0.36],0.15393402468658723,0.17278812698018214,[-0.07  0.36],82.0
Fp2_theta_relative_power,-0.008664741143932493,0.9391951579464615,[-0.23  0.21],-0.07010950321295134,0.5365949122733827,[-0.29  0.15],82.0
Fp2_theta_spectral_entropy,0.14094734880091547,0.21237309287424033,[-0.08  0.35],0.23951863164312837,0.03236639425347087,[0.02 0.44],82.0
Fp2_theta_spectral_flatness,0.13835569575629866,0.2209858575315369,[-0.08  0.35],0.24182927627891532,0.030685180956267672,[0.02 0.44],82.0
Fp2_theta_spectral_edge_frequency,,,,,,,82.0
Fp2_theta_spectral_diff,0.045435722661753844,0.6890090111368496,[-0.18  0.26],0.19253231199513496,0.08707990598514105,[-0.03  0.4 ],82.0
Fp2_lowalpha_relative_power,-0.0886315895015277,0.4343269640517813,[-0.3   0.13],-0.2681832922434321,0.016164079096977018,[-0.46 -0.05],82.0
Fp2_lowalpha_spectral_entropy,-0.060483100693881735,0.594067198409205,[-0.28  0.16],-0.19003617291350194,0.09133304726834875,[-0.39  0.03],82.0
Fp2_lowalpha_spectral_flatness,-0.059952885657478784,0.5973112999709843,[-0.28  0.16],-0.19123338686208916,0.08927313480466999,[-0.39  0.03],82.0
Fp2_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fp2_lowalpha_spectral_diff,0.046464659092554934,0.6823393965235178,[-0.18  0.26],0.07486260318065673,0.5092665737257152,[-0.15  0.29],82.0
Fp2_highalpha_relative_power,0.05615911517148946,0.6207500071757679,[-0.17  0.27],-0.053982633117338065,0.6343713057452652,[-0.27  0.17],82.0
Fp2_highalpha_spectral_entropy,0.08995672318247461,0.42746040076115155,[-0.13  0.3 ],-0.011953795397323087,0.916186163570335,[-0.23  0.21],82.0
Fp2_highalpha_spectral_flatness,0.08893421722765038,0.4327533295062965,[-0.13  0.3 ],-0.010965469355035482,0.9230937598428353,[-0.23  0.21],82.0
Fp2_highalpha_spectral_edge_frequency,,,,,,,82.0
Fp2_highalpha_spectral_diff,-0.052212424402793646,0.6455405180422173,[-0.27  0.17],-0.2164981326687207,0.05374510099744325,[-0.42  0.  ],82.0
Fp2_beta_relative_power,0.024422218034807788,0.8297415112428177,[-0.2   0.24],-0.01903433531355677,0.8669105840536326,[-0.24  0.2 ],82.0
Fp2_beta_spectral_entropy,0.024494471835600672,0.8292453980410632,[-0.2   0.24],0.028213454908751684,0.8038043140199405,[-0.19  0.25],82.0
Fp2_beta_spectral_flatness,0.026336418748230537,0.8166211796324844,[-0.19  0.24],0.019377974192043144,0.8645304095088246,[-0.2   0.24],82.0
Fp2_beta_spectral_edge_frequency,,,,,,,82.0
Fp2_beta_spectral_diff,-0.1062043617971718,0.34843681987290087,[-0.32  0.12],-0.19712299997209148,0.07966838346398562,[-0.4   0.02],82.0
Fp2_lowgamma_relative_power,0.05159979102670011,0.6494244538480156,[-0.17  0.27],0.18555995415659912,0.09936844741802954,[-0.04  0.39],82.0
Fp2_lowgamma_spectral_entropy,0.20162778359728917,0.07289315522096278,[-0.02  0.4 ],0.16686210613004612,0.13904303759817366,[-0.05  0.37],82.0
Fp2_lowgamma_spectral_flatness,0.19620279077632616,0.08111226368005735,[-0.02  0.4 ],0.17493347920347682,0.12065716659770212,[-0.05  0.38],82.0
Fp2_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fp2_lowgamma_spectral_diff,0.07407403775916295,0.5137505055803102,[-0.15  0.29],0.025371630386778133,0.8232279824307699,[-0.2   0.24],82.0
Fpz_delta_relative_power,-0.08070919678640559,0.47665933191673304,[-0.3   0.14],-0.08758001603058371,0.4398201764225994,[-0.3   0.13],82.0
Fpz_delta_spectral_entropy,0.1525009782770517,0.17686958812181222,[-0.07  0.36],0.010726905351690685,0.9247620005797013,[-0.21  0.23],82.0
Fpz_delta_spectral_flatness,0.152077574347808,0.17808885844355155,[-0.07  0.36],0.017318735576424008,0.878810780238926,[-0.2   0.24],82.0
Fpz_delta_spectral_edge_frequency,,,,,,,82.0
Fpz_delta_spectral_diff,0.15287789748069094,0.17578932055836208,[-0.07  0.36],0.1699308564913394,0.13181830666056288,[-0.05  0.38],82.0
Fpz_theta_relative_power,-0.02016654519881746,0.8590730526900037,[-0.24  0.2 ],-0.13406134839780048,0.23579218287269785,[-0.34  0.09],82.0
Fpz_theta_spectral_entropy,0.15442319780025393,0.17141084674936494,[-0.07  0.36],0.145824482087648,0.19681542859443313,[-0.08  0.35],82.0
Fpz_theta_spectral_flatness,0.15383219811472046,0.1730758399435182,[-0.07  0.36],0.14478685735779462,0.20005480583605864,[-0.08  0.35],82.0
Fpz_theta_spectral_edge_frequency,,,,,,,82.0
Fpz_theta_spectral_diff,0.11498508911218429,0.3097984673562292,[-0.11  0.33],0.27110984376704467,0.014996685071677713,[0.05 0.46],82.0
Fpz_lowalpha_relative_power,-0.09246698868473888,0.4146241716194772,[-0.31  0.13],-0.25954702040431715,0.020076360907740693,[-0.45 -0.04],82.0
Fpz_lowalpha_spectral_entropy,-0.07270932906148654,0.5215578223961608,[-0.29  0.15],-0.11921029811140137,0.2922358601042107,[-0.33  0.1 ],82.0
Fpz_lowalpha_spectral_flatness,-0.0731533388495408,0.519011148135671,[-0.29  0.15],-0.11950468043306443,0.2910371657183795,[-0.33  0.1 ],82.0
Fpz_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fpz_lowalpha_spectral_diff,0.05499743362803152,0.6280047955767637,[-0.17  0.27],0.031758105137752804,0.7797436722889757,[-0.19  0.25],82.0
Fpz_highalpha_relative_power,0.04708656390752124,0.6783199055265412,[-0.17  0.26],-0.13111792167412795,0.2463298826057462,[-0.34  0.09],82.0
Fpz_highalpha_spectral_entropy,0.07828259347293151,0.490055032888735,[-0.14  0.29],-0.05151526770623429,0.6499610470094879,[-0.27  0.17],82.0
Fpz_highalpha_spectral_flatness,0.07798712860105028,0.4916995541857818,[-0.14  0.29],-0.05387740261036469,0.6350330169587007,[-0.27  0.17],82.0
Fpz_highalpha_spectral_edge_frequency,,,,,,,82.0
Fpz_highalpha_spectral_diff,-0.016835055753647642,0.882170783655665,[-0.24  0.2 ],-0.12568460393502331,0.26662148673192454,[-0.34  0.1 ],82.0
Fpz_beta_relative_power,0.05235895976094864,0.6446129201779578,[-0.17  0.27],0.006296765205512837,0.9557926116028252,[-0.21  0.23],82.0
Fpz_beta_spectral_entropy,0.09361495974802324,0.4088293257644662,[-0.13  0.31],0.05391841276408964,0.6347751025853015,[-0.17  0.27],82.0
Fpz_beta_spectral_flatness,0.0927848712111098,0.4130147827619257,[-0.13  0.31],0.04782092779176444,0.6735851083948838,[-0.17  0.26],82.0
Fpz_beta_spectral_edge_frequency,,,,,,,82.0
Fpz_beta_spectral_diff,-0.1155730533762466,0.30731441472413945,[-0.33  0.11],-0.2259888284083282,0.04383656872911507,[-0.42 -0.01],82.0
Fpz_lowgamma_relative_power,0.04208653280021703,0.7108809573455637,[-0.18  0.26],0.2197227895163687,0.050190930248013535,[0.   0.42],82.0
Fpz_lowgamma_spectral_entropy,0.2210643836786287,0.048770283921983466,[0.   0.42],0.21198436116663613,0.05906361266721598,[-0.01  0.41],82.0
Fpz_lowgamma_spectral_flatness,0.21851711562931994,0.05149650007645869,[-0.    0.42],0.21334059033240213,0.05742238456522398,[-0.01  0.41],82.0
Fpz_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fpz_lowgamma_spectral_diff,0.1051861003545249,0.353103970876817,[-0.12  0.32],0.021420825494626355,0.8504064120867346,[-0.2   0.24],82.0
Fz_delta_relative_power,-0.010104349778812114,0.9291169446031196,[-0.23  0.21],-0.044226866388975265,0.6968752323479854,[-0.26  0.18],82.0
Fz_delta_spectral_entropy,0.2352415410024959,0.03568276481725408,[0.02 0.43],0.18607847303887737,0.09841024941076201,[-0.04  0.39],82.0
Fz_delta_spectral_flatness,0.23664770441905084,0.034562431717573165,[0.02 0.43],0.19611918410981805,0.08124447464725744,[-0.02  0.4 ],82.0
Fz_delta_spectral_edge_frequency,,,,,,,82.0
Fz_delta_spectral_diff,0.1719240894068615,0.12728081179688452,[-0.05  0.38],0.21977939789054857,0.050130306504933046,[0.   0.42],82.0
Fz_theta_relative_power,-0.13314729214304885,0.23903053473329994,[-0.34  0.09],-0.22884713093731726,0.04116756890589406,[-0.43 -0.01],82.0
Fz_theta_spectral_entropy,0.050224546244175654,0.6581771271494157,[-0.17  0.27],-0.03385670495621919,0.7655939763830847,[-0.25  0.19],82.0
Fz_theta_spectral_flatness,0.052203368718283606,0.6455978600824386,[-0.17  0.27],-0.03122800322477251,0.7833294078005992,[-0.25  0.19],82.0
Fz_theta_spectral_edge_frequency,,,,,,,82.0
Fz_theta_spectral_diff,0.0718586026797398,0.5264548207598932,[-0.15  0.29],0.17901184417800672,0.11210692093113347,[-0.04  0.38],82.0
Fz_lowalpha_relative_power,-0.08893804469559287,0.43273344779341427,[-0.3   0.13],-0.27639786288580115,0.013071238715056754,[-0.47 -0.06],82.0
Fz_lowalpha_spectral_entropy,-0.0648096646926048,0.5678959214094823,[-0.28  0.16],-0.16424244510388278,0.14544370012287358,[-0.37  0.06],82.0
Fz_lowalpha_spectral_flatness,-0.0637815654391546,0.5740656362298875,[-0.28  0.16],-0.16853622388249245,0.13506549024160178,[-0.37  0.05],82.0
Fz_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fz_lowalpha_spectral_diff,-0.01247640716559457,0.9125360057549743,[-0.23  0.21],-0.04141964749751206,0.7152647558728591,[-0.26  0.18],82.0
Fz_highalpha_relative_power,-0.010463320180398415,0.9266055874984686,[-0.23  0.21],-0.17944439264716835,0.11122829938909545,[-0.38  0.04],82.0
Fz_highalpha_spectral_entropy,0.057843768755744214,0.6102933182006784,[-0.16  0.27],-0.10439877056221755,0.356739105544024,[-0.32  0.12],82.0
Fz_highalpha_spectral_flatness,0.05677787448709775,0.6169004646036174,[-0.16  0.27],-0.11002591314451564,0.33126594371989027,[-0.32  0.11],82.0
Fz_highalpha_spectral_edge_frequency,,,,,,,82.0
Fz_highalpha_spectral_diff,0.04322279153175155,0.7034333368247874,[-0.18  0.26],-0.08284006357817839,0.4650603568353091,[-0.3   0.14],82.0
Fz_beta_relative_power,0.03964594450156165,0.7269688286173119,[-0.18  0.26],-0.06263290393112392,0.5809954468359562,[-0.28  0.16],82.0
Fz_beta_spectral_entropy,-0.07580403604588185,0.5039398532627399,[-0.29  0.15],-0.10452961407469785,0.35613339900162433,[-0.32  0.12],82.0
Fz_beta_spectral_flatness,-0.07572996549314706,0.5043579041875758,[-0.29  0.15],-0.10754296570254868,0.3423601832983503,[-0.32  0.11],82.0
Fz_beta_spectral_edge_frequency,,,,,,,82.0
Fz_beta_spectral_diff,-0.12401092716847777,0.2730930204153571,[-0.33  0.1 ],-0.22724094144687532,0.0426502556715809,[-0.43 -0.01],82.0
Fz_lowgamma_relative_power,0.053677530490849126,0.6362906414012046,[-0.17  0.27],0.20598989185024064,0.06678095517756104,[-0.01  0.41],82.0
Fz_lowgamma_spectral_entropy,0.16125484539059365,0.1530105524801175,[-0.06  0.37],0.12605332866566593,0.26520978010999224,[-0.1   0.34],82.0
Fz_lowgamma_spectral_flatness,0.15978979079881825,0.15682676800583809,[-0.06  0.37],0.12341679614608374,0.27541544475201385,[-0.1   0.33],82.0
Fz_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fz_lowgamma_spectral_diff,0.09738092578229947,0.39015399450034083,[-0.13  0.31],0.03591161465600232,0.7518127506673746,[-0.19  0.25],82.0
O1_delta_relative_power,-0.0946994839277766,0.4033984320620799,[-0.31  0.13],-0.13063633562413138,0.24808432941355588,[-0.34  0.09],82.0
