feature,pearson,pearson p-value,pearson CI95%,spearman,spearman p-value,spearman CI95%,n
Cz_delta_spectral_flatness,0.23452139939620414,0.03626818488880422,[0.02 0.43],0.18624740833455203,0.09809963270688779,[-0.03  0.39],82.0
Cz_delta_spectral_edge_frequency,,,,,,,82.0
Cz_delta_spectral_diff,0.07680491541610242,0.49830856402702917,[-0.15  0.29],0.052844791801138775,0.6415413926594704,[-0.17  0.27],82.0
Cz_theta_relative_power,-0.11952955732503368,0.2909360183799261,[-0.33  0.1 ],-0.1405002243489274,0.21384177873002555,[-0.35  0.08],82.0
Cz_theta_spectral_entropy,-0.2774351573721134,0.012719806345312364,[-0.47 -0.06],-0.12236821318510481,0.2795464584274696,[-0.33  0.1 ],82.0
Cz_theta_spectral_flatness,-0.2796242037005367,0.012004980102373927,[-0.47 -0.06],-0.12011396740901154,0.28856652610480665,[-0.33  0.1 ],82.0
Cz_theta_spectral_edge_frequency,,,,,,,82.0
Cz_theta_spectral_diff,0.014330628761722555,0.8996003852885678,[-0.21  0.23],0.07854803098366404,0.4885801181269195,[-0.14  0.29],82.0
Cz_lowalpha_relative_power,0.262486895424034,0.01866224266110086,[0.05 0.46],0.2697950058859104,0.015511838976941734,[0.05 0.46],82.0
Cz_lowalpha_spectral_entropy,0.0872201956134678,0.44170874599015686,[-0.14  0.3 ],0.1332197635487885,0.238772663056275,[-0.09  0.34],82.0
Cz_lowalpha_spectral_flatness,0.08609088737989086,0.4476655600255415,[-0.14  0.3 ],0.13085608085064426,0.24728272372955887,[-0.09  0.34],82.0
Cz_lowalpha_spectral_edge_frequency,,,,,,,82.0
Cz_lowalpha_spectral_diff,-0.16248284704027083,0.14986554311244676,[-0.37  0.06],-0.2792468388272592,0.012125657417802888,[-0.47 -0.06],82.0
Cz_highalpha_relative_power,0.042716846282630505,0.7067461649490452,[-0.18  0.26],0.0643612490717434,0.5705830753693613,[-0.16  0.28],82.0
Cz_highalpha_spectral_entropy,-0.03362441696121233,0.7671564898697921,[-0.25  0.19],0.08696535890731086,0.4430490428645085,[-0.14  0.3 ],82.0
Cz_highalpha_spectral_flatness,-0.036438923093512515,0.7482886463036587,[-0.25  0.18],0.08639216206274487,0.4460720487586567,[-0.14  0.3 ],82.0
Cz_highalpha_spectral_edge_frequency,,,,,,,82.0
Cz_highalpha_spectral_diff,0.2709057620315839,0.015075662236665876,[0.05 0.46],0.32832696173911835,0.0029459616301930566,[0.12 0.51],82.0
Cz_beta_relative_power,0.06259749929313507,0.5812096495455159,[-0.16  0.28],0.10306731286617198,0.36293889101635013,[-0.12  0.32],82.0
Cz_beta_spectral_entropy,-0.10390498202704924,0.35903070173618723,[-0.32  0.12],-0.059219907229406746,0.6018089596894404,[-0.28  0.16],82.0
Cz_beta_spectral_flatness,-0.11354725428356298,0.3159277142982426,[-0.33  0.11],-0.0620827254332759,0.5843281838796595,[-0.28  0.16],82.0
Cz_beta_spectral_edge_frequency,,,,,,,82.0
Cz_beta_spectral_diff,0.03596074486784996,0.7514841882212545,[-0.19  0.25],0.057603316450366676,0.6117811154433186,[-0.16  0.27],82.0
Cz_lowgamma_relative_power,-0.21625519917982297,0.05402099976516874,[-0.42  0.  ],-0.17859883394057352,0.11295085521066969,[-0.38  0.04],82.0
Cz_lowgamma_spectral_entropy,-0.3501876064526495,0.0014507857170403423,[-0.53 -0.14],-0.36335040857902945,0.0009238217080485949,[-0.54 -0.16],82.0
Cz_lowgamma_spectral_flatness,-0.3519563513189179,0.001366925242474617,[-0.53 -0.14],-0.36678215066169156,0.000818667908963183,[-0.54 -0.16],82.0
Cz_lowgamma_spectral_edge_frequency,,,,,,,82.0
Cz_lowgamma_spectral_diff,0.15939254822324916,0.15787360889151647,[-0.06  0.37],0.1174592511894685,0.29943306718113266,[-0.1   0.33],82.0
F3_delta_relative_power,0.08349282561337441,0.46153821751432145,[-0.14  0.3 ],0.12964788375266773,0.2517121281547088,[-0.09  0.34],82.0
F3_delta_spectral_entropy,-0.07370088524504742,0.5158793211997849,[-0.29  0.15],-0.07154212729442502,0.5282823927752953,[-0.29  0.15],82.0
F3_delta_spectral_flatness,-0.067159408056558,0.5539129455018394,[-0.28  0.15],-0.06953246240763453,0.5399612088087293,[-0.28  0.15],82.0
F3_delta_spectral_edge_frequency,,,,,,,82.0
F3_delta_spectral_diff,-0.04639485918932297,0.6827910813958842,[-0.26  0.18],-0.0527660101278126,0.6420390594728889,[-0.27  0.17],82.0
F3_theta_relative_power,0.001431909537495628,0.9899422755261056,[-0.22  0.22],-0.03522160927058748,0.7564318556464851,[-0.25  0.19],82.0
F3_theta_spectral_entropy,-0.14609024858604117,0.19599182131014947,[-0.35  0.08],-0.049606535206549424,0.6621255278013549,[-0.27  0.17],82.0
F3_theta_spectral_flatness,-0.14782738340391002,0.19066940411354025,[-0.36  0.07],-0.05005940283866006,0.6592312998784302,[-0.27  0.17],82.0
F3_theta_spectral_edge_frequency,,,,,,,82.0
F3_theta_spectral_diff,-0.0452057530946099,0.6905029534637178,[-0.26  0.18],0.04368807586664881,0.7003916118989992,[-0.18  0.26],82.0
F3_lowalpha_relative_power,0.2046053758909073,0.06867440756879596,[-0.02  0.41],0.20863627054580366,0.06327915377874829,[-0.01  0.41],82.0
F3_lowalpha_spectral_entropy,0.025814852271036883,0.8201912746139406,[-0.2   0.24],0.16979255441175128,0.13213764654396806,[-0.05  0.38],82.0
F3_lowalpha_spectral_flatness,0.023203736334248617,0.8381177985831151,[-0.2   0.24],0.1651338325563455,0.14324138947951207,[-0.06  0.37],82.0
F3_lowalpha_spectral_edge_frequency,,,,,,,82.0
F3_lowalpha_spectral_diff,-0.08229386733668824,0.468018719573583,[-0.3   0.14],-0.1134563234587523,0.31631794398220003,[-0.33  0.11],82.0
F3_highalpha_relative_power,0.045945814246350865,0.6856995716095593,[-0.18  0.26],0.07646503264875215,0.5002171725404092,[-0.15  0.29],82.0
F3_highalpha_spectral_entropy,0.0707966091679794,0.5326000760887319,[-0.15  0.29],0.1905416801161935,0.09045875354040499,[-0.03  0.39],82.0
F3_highalpha_spectral_flatness,0.06603974474547586,0.5605552523981855,[-0.16  0.28],0.1866097359765165,0.09743602099463329,[-0.03  0.39],82.0
F3_highalpha_spectral_edge_frequency,,,,,,,82.0
F3_highalpha_spectral_diff,0.14196149467286817,0.2090684087049315,[-0.08  0.35],0.19258027642471257,0.08699974221542313,[-0.03  0.4 ],82.0
F3_beta_relative_power,-0.1007982925552533,0.37365561722154894,[-0.31  0.12],-0.1102377273664735,0.3303301950261508,[-0.32  0.11],82.0
F3_beta_spectral_entropy,-0.06704827625494644,0.5545705326553079,[-0.28  0.15],-0.08170331757077356,0.47122878084808595,[-0.3   0.14],82.0
F3_beta_spectral_flatness,-0.07083764652709099,0.5323619527180898,[-0.29  0.15],-0.08022479783814046,0.47931757002174913,[-0.29  0.14],82.0
F3_beta_spectral_edge_frequency,,,,,,,82.0
F3_beta_spectral_diff,0.04258147042314792,0.7076335064881183,[-0.18  0.26],0.08021354074311153,0.479379439813851,[-0.14  0.29],82.0
F3_lowgamma_relative_power,-0.18932879267590427,0.09256765445245405,[-0.39  0.03],-0.18680096570306562,0.09708720056304714,[-0.39  0.03],82.0
F3_lowgamma_spectral_entropy,-0.20838958693100226,0.06359915433381592,[-0.41  0.01],-0.18191828101380977,0.10630519201687995,[-0.39  0.04],82.0
F3_lowgamma_spectral_flatness,-0.2098978989194761,0.06166289753701612,[-0.41  0.01],-0.18849001631528015,0.09404857661244545,[-0.39  0.03],82.0
F3_lowgamma_spectral_edge_frequency,,,,,,,82.0
F3_lowgamma_spectral_diff,-0.00273274148544494,0.9808065563723289,[-0.22  0.22],0.03229273010341845,0.7761319903813952,[-0.19  0.25],82.0
F4_delta_relative_power,0.20109949956517886,0.07366292192792008,[-0.02  0.4 ],0.1797987235530277,0.11051253768822854,[-0.04  0.38],82.0
F4_delta_spectral_entropy,0.1709062230504436,0.1295828117907246,[-0.05  0.38],0.04080194384515558,0.7193334921692349,[-0.18  0.26],82.0
F4_delta_spectral_flatness,0.16716718006042777,0.13831169608387425,[-0.05  0.37],0.041831311707350174,0.7125575656017178,[-0.18  0.26],82.0
F4_delta_spectral_edge_frequency,,,,,,,82.0
F4_delta_spectral_diff,0.08901512425992117,0.43233316975793146,[-0.13  0.3 ],0.03803634441651686,0.7376444746745889,[-0.18  0.26],82.0
F4_theta_relative_power,-0.007379066336370004,0.9482038610240138,[-0.23  0.21],-0.03918558460070992,0.7300169574990331,[-0.26  0.18],82.0
F4_theta_spectral_entropy,-0.1273007520381805,0.26047135522008136,[-0.34  0.1 ],-0.0569062068306157,0.6161033456920083,[-0.27  0.16],82.0
F4_theta_spectral_flatness,-0.1272189243507176,0.26078041149384534,[-0.34  0.1 ],-0.056735657471883354,0.6171627867237124,[-0.27  0.17],82.0
F4_theta_spectral_edge_frequency,,,,,,,82.0
F4_theta_spectral_diff,-0.0521080062272194,0.6462018359710409,[-0.27  0.17],0.030764641118292295,0.7864674027965837,[-0.19  0.25],82.0
F4_lowalpha_relative_power,0.22940960674667388,0.04065857294925132,[0.01 0.43],0.2173588222054793,0.05277688732189476,[-0.    0.42],82.0
F4_lowalpha_spectral_entropy,0.046795073941650264,0.6802027524956296,[-0.17  0.26],-0.018207295723772433,0.8726437906495136,[-0.24  0.2 ],82.0
F4_lowalpha_spectral_flatness,0.046502994725445466,0.6820913687691131,[-0.18  0.26],-0.01481489251107713,0.8962261761593837,[-0.23  0.21],82.0
F4_lowalpha_spectral_edge_frequency,,,,,,,82.0
F4_lowalpha_spectral_diff,-0.06739107975918354,0.5525433066110204,[-0.28  0.15],-0.1068305492162678,0.3455859022230955,[-0.32  0.12],82.0
F4_highalpha_relative_power,0.05643022676770992,0.6190620543479244,[-0.17  0.27],0.005532988984496558,0.9611503731068517,[-0.21  0.22],82.0
F4_highalpha_spectral_entropy,-0.09642326972776327,0.39485409592738396,[-0.31  0.13],-0.03578925451397071,0.7526312361054963,[-0.25  0.19],82.0
F4_highalpha_spectral_flatness,-0.09234923678011538,0.41522125254669107,[-0.31  0.13],-0.029123300814056806,0.7976100023222418,[-0.25  0.19],82.0
F4_highalpha_spectral_edge_frequency,,,,,,,82.0
F4_highalpha_spectral_diff,0.16860978776297397,0.13489270806001746,[-0.05  0.37],0.21932428682775876,0.0506194069385092,[-0.    0.42],82.0
F4_beta_relative_power,-0.13482111425139112,0.23312372169202178,[-0.34  0.09],-0.16631694758937135,0.14035719003294422,[-0.37  0.06],82.0
F4_beta_spectral_entropy,-0.19511872576141648,0.08283988634974519,[-0.4   0.03],-0.2590452097088008,0.020326678529785567,[-0.45 -0.04],82.0
F4_beta_spectral_flatness,-0.1965167580182178,0.08061730166424626,[-0.4   0.02],-0.2618081292884232,0.018980916028294752,[-0.46 -0.04],82.0
F4_beta_spectral_edge_frequency,,,,,,,82.0
F4_beta_spectral_diff,0.08228177455116412,0.46808433318073905,[-0.14  0.3 ],0.07157575921331916,0.5280880258465737,[-0.15  0.29],82.0
F4_lowgamma_relative_power,-0.13288775814012888,0.23995560278734923,[-0.34  0.09],-0.08689165444314362,0.44343711121036367,[-0.3   0.14],82.0
F4_lowgamma_spectral_entropy,-0.15415993602107156,0.1721510624873209,[-0.36  0.07],-0.12341651898461617,0.2754165312352913,[-0.33  0.1 ],82.0
F4_lowgamma_spectral_flatness,-0.1545164474014694,0.17114921711759762,[-0.36  0.07],-0.12566988342947122,0.2666779509824021,[-0.34  0.1 ],82.0
F4_lowgamma_spectral_edge_frequency,,,,,,,82.0
F4_lowgamma_spectral_diff,-0.05686377392912896,0.6163668628270094,[-0.27  0.16],-0.008408491248459896,0.9409901244326007,[-0.23  0.21],82.0
F7_delta_relative_power,0.2151574990479481,0.055282142615246874,[-0.    0.42],0.23659087670969253,0.034607129824188926,[0.02 0.43],82.0
F7_delta_spectral_entropy,-0.01500940796468851,0.8948713635459107,[-0.23  0.21],-0.11560590593653526,0.3071760005913741,[-0.33  0.11],82.0
F7_delta_spectral_flatness,-0.013025839360412692,0.9087004735428937,[-0.23  0.21],-0.11136636054529189,0.3253724648290399,[-0.32  0.11],82.0
F7_delta_spectral_edge_frequency,,,,,,,82.0
F7_delta_spectral_diff,0.012870737382112456,0.9097830176725485,[-0.21  0.23],-0.00461726996227102,0.9675762357670168,[-0.22  0.22],82.0
F7_theta_relative_power,0.00448955654231866,0.9684726108385385,[-0.22  0.22],0.017376003372533855,0.8784130955924385,[-0.2   0.24],82.0
F7_theta_spectral_entropy,-0.15905074336949723,0.15877850343930763,[-0.37  0.06],-0.19387230684136997,0.08486224499331599,[-0.4   0.03],82.0
F7_theta_spectral_flatness,-0.15918379153878154,0.15842581507140555,[-0.37  0.06],-0.1934117379439279,0.08561936741129846,[-0.4   0.03],82.0
F7_theta_spectral_edge_frequency,,,,,,,82.0
F7_theta_spectral_diff,0.00967710690185838,0.9321068364893355,[-0.21  0.23],0.028266372747057966,0.8034437095567453,[-0.19  0.25],82.0
F7_lowalpha_relative_power,0.2412252263462186,0.031117423225765523,[0.02 0.44],0.23447896781821775,0.036302927472532526,[0.02 0.43],82.0
F7_lowalpha_spectral_entropy,0.1127288318437375,0.3194511380066407,[-0.11  0.32],0.07328839237039247,0.5182377825862816,[-0.15  0.29],82.0
F7_lowalpha_spectral_flatness,0.10932882232189738,0.33435739298553246,[-0.11  0.32],0.07438110073408707,0.5120020957784824,[-0.15  0.29],82.0
F7_lowalpha_spectral_edge_frequency,,,,,,,82.0
F7_lowalpha_spectral_diff,-0.039817462613408704,0.7258342548826209,[-0.26  0.18],-0.0721922366162343,0.5245315972373377,[-0.29  0.15],82.0
F7_highalpha_relative_power,-0.019569407313909618,0.8632049915187308,[-0.24  0.2 ],-0.00867786694524772,0.9391032230670451,[-0.23  0.21],82.0
F7_highalpha_spectral_entropy,-0.02839576172042057,0.802562171466235,[-0.25  0.19],0.10421152514602142,0.3576070166836508,[-0.12  0.32],82.0
F7_highalpha_spectral_flatness,-0.02921066137818393,0.7970158943211374,[-0.25  0.19],0.10725782689174156,0.34364897755688095,[-0.12  0.32],82.0
F7_highalpha_spectral_edge_frequency,,,,,,,82.0
F7_highalpha_spectral_diff,0.07384843351992064,0.5150370299243596,[-0.15  0.29],0.100313232732321,0.3759712511088277,[-0.12  0.31],82.0
F7_beta_relative_power,-0.09618947014567607,0.39600664430658794,[-0.31  0.13],-0.10156802565656578,0.3699987907061675,[-0.31  0.12],82.0
F7_beta_spectral_entropy,-0.1230597093938923,0.2768176170635408,[-0.33  0.1 ],-0.1665245383770897,0.13985567420818737,[-0.37  0.06],82.0
F7_beta_spectral_flatness,-0.12763758866086825,0.25920176925099825,[-0.34  0.09],-0.17101673207933882,0.12933136196700376,[-0.38  0.05],82.0
F7_beta_spectral_edge_frequency,,,,,,,82.0
F7_beta_spectral_diff,0.04689680091277752,0.6795454356031686,[-0.17  0.26],0.06455880246147054,0.5693984945405437,[-0.16  0.28],82.0
F7_lowgamma_relative_power,-0.19475867038110684,0.08342011481139243,[-0.4   0.03],-0.20554580369199232,0.06738363891664212,[-0.41  0.01],82.0
F7_lowgamma_spectral_entropy,-0.22409907403189275,0.04567864777576106,[-0.42 -0.  ],-0.24516329375854334,0.028389381148872395,[-0.44 -0.03],82.0
F7_lowgamma_spectral_flatness,-0.2213850307824188,0.048435690381268534,[-0.42 -0.  ],-0.24696927432538807,0.027207563966297414,[-0.44 -0.03],82.0
F7_lowgamma_spectral_edge_frequency,,,,,,,82.0
F7_lowgamma_spectral_diff,0.002485408245501615,0.9825434190854941,[-0.22  0.22],0.026974516989786205,0.8122585079236504,[-0.19  0.25],82.0
F8_delta_relative_power,0.21978029338174268,0.050129347978195765,[0.   0.42],0.22825605408633667,0.041708138748794234,[0.01 0.43],82.0
F8_delta_spectral_entropy,0.21255638298082896,0.058366789287875954,[-0.01  0.41],0.11480750518555408,0.3105512802554711,[-0.11  0.33],82.0
F8_delta_spectral_flatness,0.2123261215530084,0.05864647871848989,[-0.01  0.41],0.12050757538107237,0.28697785060370296,[-0.1   0.33],82.0
F8_delta_spectral_edge_frequency,,,,,,,82.0
F8_delta_spectral_diff,0.11432937915822008,0.3125840299000817,[-0.11  0.33],0.09107207156705986,0.4217292725423146,[-0.13  0.3 ],82.0
F8_theta_relative_power,-0.11170348724313157,0.32390082826440414,[-0.32  0.11],-0.11309491275519738,0.3178720035298231,[-0.32  0.11],82.0
F8_theta_spectral_entropy,-0.19393683441273846,0.08475659449373524,[-0.4   0.03],-0.09427389968472963,0.40552452942846606,[-0.31  0.13],82.0
F8_theta_spectral_flatness,-0.19368261501633108,0.08517343090912667,[-0.4   0.03],-0.09345020603850172,0.40965806862867604,[-0.31  0.13],82.0
F8_theta_spectral_edge_frequency,,,,,,,82.0
F8_theta_spectral_diff,0.04759726893681101,0.6750258124743319,[-0.17  0.26],0.17078198885327053,0.1298659358233613,[-0.05  0.38],82.0
F8_lowalpha_relative_power,0.1361377058750326,0.22854944505472616,[-0.09  0.35],0.09000653633086793,0.42720349475248665,[-0.13  0.3 ],82.0
F8_lowalpha_spectral_entropy,0.0862078743158322,0.4470464126648004,[-0.14  0.3 ],0.08735263594725459,0.4410130847722057,[-0.13  0.3 ],82.0
F8_lowalpha_spectral_flatness,0.08562474770882898,0.4501373206901862,[-0.14  0.3 ],0.08112265417164284,0.4743966786494421,[-0.14  0.3 ],82.0
F8_lowalpha_spectral_edge_frequency,,,,,,,82.0
F8_lowalpha_spectral_diff,-0.0271882217739476,0.8107986797966407,[-0.25  0.19],-0.0658378995749627,0.5617566938798833,[-0.28  0.16],82.0
F8_highalpha_relative_power,0.0058341053623202615,0.959037873784617,[-0.21  0.23],-0.0460765319288457,0.6848524319772846,[-0.26  0.18],82.0
F8_highalpha_spectral_entropy,-0.19260143260392165,0.08696440210116581,[-0.4   0.03],-0.2088175545171783,0.06304482304799042,[-0.41  0.01],82.0
F8_highalpha_spectral_flatness,-0.19110736055734465,0.08948823071721167,[-0.39  0.03],-0.20950210392352858,0.062166297802530586,[-0.41  0.01],82.0
F8_highalpha_spectral_edge_frequency,,,,,,,82.0
F8_highalpha_spectral_diff,0.10764984736099767,0.3418778726449869,[-0.11  0.32],0.0790367281663492,0.48587080013707207,[-0.14  0.29],82.0
F8_beta_relative_power,-0.17841235831909108,0.11333349963160363,[-0.38  0.04],-0.25756074518252325,0.021082860051906113,[-0.45 -0.04],82.0
F8_beta_spectral_entropy,-0.19844454054397176,0.07763070359974134,[-0.4   0.02],-0.16173197605637524,0.15178278585862495,[-0.37  0.06],82.0
F8_beta_spectral_flatness,-0.2011929529646676,0.07352627775734889,[-0.4   0.02],-0.16064122715422588,0.15460040376554046,[-0.37  0.06],82.0
F8_beta_spectral_edge_frequency,,,,,,,82.0
F8_beta_spectral_diff,0.08749006108157846,0.4402918915091094,[-0.13  0.3 ],0.12709901942703342,0.26123373139072303,[-0.1   0.34],82.0
F8_lowgamma_relative_power,-0.06844302920903814,0.5463447797880894,[-0.28  0.15],-0.040655572878934544,0.7202987683682267,[-0.26  0.18],82.0
F8_lowgamma_spectral_entropy,-0.08657908037792154,0.4450849892078963,[-0.3   0.14],0.06850793471818263,0.5459634389369563,[-0.15  0.28],82.0
F8_lowgamma_spectral_flatness,-0.09334105320920784,0.4102076674805514,[-0.31  0.13],0.06965747485503736,0.5392310422537753,[-0.15  0.29],82.0
F8_lowgamma_spectral_edge_frequency,,,,,,,82.0
F8_lowgamma_spectral_diff,0.10428969584407473,0.35724452517516836,[-0.12  0.32],0.13842468828236903,0.2207534420264699,[-0.08  0.35],82.0
Fp1_delta_relative_power,0.08851783338779678,0.43491932191618976,[-0.13  0.3 ],0.10924016153457018,0.3347518878143664,[-0.11  0.32],82.0
Fp1_delta_spectral_entropy,0.11138944521764628,0.32527155904540017,[-0.11  0.32],0.03915814898403603,0.730198746512744,[-0.18  0.26],82.0
Fp1_delta_spectral_flatness,0.11111749028639564,0.3264615734053823,[-0.11  0.32],0.04360443913071622,0.7009380286532707,[-0.18  0.26],82.0
Fp1_delta_spectral_edge_frequency,,,,,,,82.0
Fp1_delta_spectral_diff,0.04916142225008503,0.6649750279208588,[-0.17  0.27],0.03923807135976412,0.7296692205103636,[-0.18  0.26],82.0
Fp1_theta_relative_power,0.0393459420691725,0.7289547231656675,[-0.18  0.26],0.060271258772027034,0.5953623976417461,[-0.16  0.28],82.0
Fp1_theta_spectral_entropy,-0.08986652362303475,0.4279258198743018,[-0.3   0.13],0.16477948973816883,0.14411382449151758,[-0.06  0.37],82.0
Fp1_theta_spectral_flatness,-0.09115377144956968,0.42131120858421245,[-0.3   0.13],0.16218539530451234,0.1506228657468211,[-0.06  0.37],82.0
Fp1_theta_spectral_edge_frequency,,,,,,,82.0
Fp1_theta_spectral_diff,-0.03244209399069167,0.7751238003682497,[-0.25  0.19],0.051403612749124784,0.6506701573080023,[-0.17  0.27],82.0
Fp1_lowalpha_relative_power,0.21738546327834493,0.052747147641606325,[-0.    0.42],0.16350811802112175,0.14727698963454225,[-0.06  0.37],82.0
Fp1_lowalpha_spectral_entropy,0.1302052189891744,0.24966217006656344,[-0.09  0.34],0.17258631214377335,0.12579997157115774,[-0.05  0.38],82.0
Fp1_lowalpha_spectral_flatness,0.1275007888923477,0.25971687952512124,[-0.09  0.34],0.16359767256837926,0.1470524885751708,[-0.06  0.37],82.0
Fp1_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fp1_lowalpha_spectral_diff,-0.09413423446850519,0.406223685187749,[-0.31  0.13],-0.13013256604849024,0.24992874753580674,[-0.34  0.09],82.0
Fp1_highalpha_relative_power,0.10320829051627856,0.36227933121883016,[-0.12  0.32],0.12313747441938229,0.2765118515796981,[-0.1   0.33],82.0
Fp1_highalpha_spectral_entropy,-0.11755943764576714,0.29901817711031486,[-0.33  0.1 ],0.08925016422125949,0.4311138943818845,[-0.13  0.3 ],82.0
Fp1_highalpha_spectral_flatness,-0.11683785648334592,0.30201478214501937,[-0.33  0.11],0.08870502461592471,0.4339448110716695,[-0.13  0.3 ],82.0
Fp1_highalpha_spectral_edge_frequency,,,,,,,82.0
Fp1_highalpha_spectral_diff,0.1044649550634852,0.35643264183177337,[-0.12  0.32],0.08743624431681532,0.44057423742101864,[-0.13  0.3 ],82.0
Fp1_beta_relative_power,-0.06653505592632405,0.5576121985346938,[-0.28  0.16],-0.13261801406525053,0.24091968245081827,[-0.34  0.09],82.0
Fp1_beta_spectral_entropy,-0.07746786174226235,0.49459675336477626,[-0.29  0.14],-0.09096644025657667,0.4222701487179883,[-0.3   0.13],82.0
Fp1_beta_spectral_flatness,-0.08141181379160489,0.47281769204459967,[-0.3   0.14],-0.0869140170059115,0.4433193478454621,[-0.3   0.14],82.0
Fp1_beta_spectral_edge_frequency,,,,,,,82.0
Fp1_beta_spectral_diff,0.15730488027086828,0.16346062431976308,[-0.06  0.36],0.15260050921610285,0.17658385778381933,[-0.07  0.36],82.0
Fp1_lowgamma_relative_power,-0.20023989683397708,0.07492937435977329,[-0.4   0.02],-0.18915972685881913,0.09286466574416435,[-0.39  0.03],82.0
Fp1_lowgamma_spectral_entropy,-0.032795112827692464,0.7727424414792172,[-0.25  0.19],0.03677893898652455,0.7460189807479354,[-0.18  0.25],82.0
Fp1_lowgamma_spectral_flatness,-0.038646554142098444,0.7335912987098439,[-0.26  0.18],0.03246235556120692,0.7749870655573725,[-0.19  0.25],82.0
Fp1_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fp1_lowgamma_spectral_diff,0.006141754938138938,0.9568798318244414,[-0.21  0.23],0.015243087666439375,0.8932441673149473,[-0.21  0.23],82.0
Fp2_delta_relative_power,0.08831507274753392,0.435976282904758,[-0.13  0.3 ],0.09548312557558826,0.39950075226605763,[-0.13  0.31],82.0
Fp2_delta_spectral_entropy,0.13147147723140534,0.24504729909121245,[-0.09  0.34],0.05243432413405086,0.644136059825456,[-0.17  0.27],82.0
Fp2_delta_spectral_flatness,0.13101535598419856,0.24670281901946098,[-0.09  0.34],0.051686050052378044,0.6488770254652795,[-0.17  0.27],82.0
Fp2_delta_spectral_edge_frequency,,,,,,,82.0
Fp2_delta_spectral_diff,0.15205102212995614,0.1781655243970253,[-0.07  0.36],0.1407591616011232,0.21299036499281737,[-0.08  0.35],82.0
Fp2_theta_relative_power,-0.06661645416261153,0.5571292506950554,[-0.28  0.16],-0.03808484826173517,0.7373220356523359,[-0.26  0.18],82.0
Fp2_theta_spectral_entropy,-0.1552018434618633,0.1692351995705894,[-0.36  0.07],0.071218606150733,0.5301539224700138,[-0.15  0.29],82.0
Fp2_theta_spectral_flatness,-0.15681652301755272,0.16478840477612866,[-0.36  0.07],0.0704078973026737,0.5348582339234711,[-0.15  0.29],82.0
Fp2_theta_spectral_edge_frequency,,,,,,,82.0
Fp2_theta_spectral_diff,0.04315885140053607,0.7038517008872793,[-0.18  0.26],0.10220844586053605,0.36697298019056346,[-0.12  0.31],82.0
Fp2_lowalpha_relative_power,0.1822187357118507,0.10571900182033611,[-0.04  0.39],0.13943968450224742,0.2173540679644892,[-0.08  0.35],82.0
Fp2_lowalpha_spectral_entropy,0.15181036190092112,0.17886149719238084,[-0.07  0.36],0.07352786367608065,0.5168679207521496,[-0.15  0.29],82.0
Fp2_lowalpha_spectral_flatness,0.14962978613991992,0.1852581424404417,[-0.07  0.36],0.07375609444892955,0.5155640729601978,[-0.15  0.29],82.0
Fp2_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fp2_lowalpha_spectral_diff,-0.11910241350992272,0.2926759681734707,[-0.33  0.1 ],-0.15816912088120735,0.16113027406949776,[-0.37  0.06],82.0
Fp2_highalpha_relative_power,0.026344511224146064,0.8165658162484882,[-0.19  0.24],0.013694190484689579,0.9040376005024083,[-0.21  0.23],82.0
Fp2_highalpha_spectral_entropy,-0.10965886287905786,0.3328914671294073,[-0.32  0.11],0.08929176929274875,0.4308982709871284,[-0.13  0.3 ],82.0
Fp2_highalpha_spectral_flatness,-0.1092993951871048,0.33448829597776963,[-0.32  0.11],0.08963589110978089,0.4291171710814803,[-0.13  0.3 ],82.0
Fp2_highalpha_spectral_edge_frequency,,,,,,,82.0
Fp2_highalpha_spectral_diff,0.08135531037801665,0.4731260116983198,[-0.14  0.3 ],0.026806191598173174,0.8134087980729315,[-0.19  0.25],82.0
Fp2_beta_relative_power,-0.1724964465648073,0.1260001505246233,[-0.38  0.05],-0.2117649400198259,0.05933269674164134,[-0.41  0.01],82.0
Fp2_beta_spectral_entropy,-0.14892881339071581,0.18734924468360184,[-0.36  0.07],-0.08237966170413497,0.4675533559238597,[-0.3   0.14],82.0
Fp2_beta_spectral_flatness,-0.1539444121240206,0.17275879679705783,[-0.36  0.07],-0.08576163285955998,0.44941068562644193,[-0.3   0.14],82.0
Fp2_beta_spectral_edge_frequency,,,,,,,82.0
Fp2_beta_spectral_diff,0.056347972986464635,0.6195739624350365,[-0.17  0.27],0.05522218436897464,0.6265984289514028,[-0.17  0.27],82.0
Fp2_lowgamma_relative_power,-0.04230294812978972,0.7094603469359015,[-0.26  0.18],-0.014367652432122532,0.8993423514996141,[-0.23  0.21],82.0
Fp2_lowgamma_spectral_entropy,-0.12811698897759363,0.2574020993934829,[-0.34  0.09],-0.03567253097278854,0.7534122717232096,[-0.25  0.19],82.0
Fp2_lowgamma_spectral_flatness,-0.1313146298566044,0.24561572168215146,[-0.34  0.09],-0.026257955197540445,0.8171580219997324,[-0.24  0.19],82.0
Fp2_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fp2_lowgamma_spectral_diff,0.020317700009738468,0.8580277214870846,[-0.2   0.24],0.060255988291290925,0.5954558100000178,[-0.16  0.28],82.0
